0.15000168E+02 0.19278646E-07 0.29643715E-08 -.42411550E-04
0.15000174E+02 0.19025317E-07 0.29643556E-08 -.41281487E-04
0.15000177E+02 0.18906246E-07 0.29643476E-08 -.40826332E-04
0.15000186E+02 0.16325890E-07 0.29643238E-08 -.30114052E-04
0.15000198E+02 0.18449728E-07 0.29642920E-08 -.38761293E-04
0.15000194E+02 0.18337607E-07 0.29643019E-08 -.38269663E-04
0.15000198E+02 0.18144112E-07 0.29642920E-08 -.37490847E-04
0.15000204E+02 0.17906021E-07 0.29642751E-08 -.36430546E-04
0.15000208E+02 0.17794551E-07 0.29642666E-08 -.36041149E-04
0.15000217E+02 0.15372568E-07 0.29642413E-08 -.26584286E-04
0.15000230E+02 0.17367416E-07 0.29642075E-08 -.34246210E-04
0.15000226E+02 0.17260899E-07 0.29642180E-08 -.33821447E-04
0.15000230E+02 0.17078755E-07 0.29642075E-08 -.33043894E-04
0.15000237E+02 0.16855643E-07 0.29641895E-08 -.32159938E-04
0.15000240E+02 0.16750802E-07 0.29641805E-08 -.31730155E-04
0.15000250E+02 0.14481498E-07 0.29641536E-08 -.23503850E-04
0.15000264E+02 0.16340316E-07 0.29641176E-08 -.30186325E-04
0.15000259E+02 0.16249585E-07 0.29641289E-08 -.29850475E-04
0.15000264E+02 0.16079996E-07 0.29641176E-08 -.29192698E-04
0.15000271E+02 0.15869965E-07 0.29640985E-08 -.28451090E-04
0.15000274E+02 0.15770952E-07 0.29640889E-08 -.28037929E-04
0.15000285E+02 0.13633478E-07 0.29640602E-08 -.20725214E-04
0.15000300E+02 0.15383692E-07 0.29640219E-08 -.26632310E-04
0.15000295E+02 0.15299591E-07 0.29640339E-08 -.26333005E-04
0.15000300E+02 0.15140403E-07 0.29640219E-08 -.25753474E-04
0.15000307E+02 0.14943085E-07 0.29640015E-08 -.25089886E-04
0.15000311E+02 0.14850146E-07 0.29639913E-08 -.24730604E-04
0.15000322E+02 0.12842489E-07 0.29639607E-08 -.18260148E-04
0.15000338E+02 0.14487893E-07 0.29639200E-08 -.23522641E-04
0.15000333E+02 0.14407659E-07 0.29639327E-08 -.23276926E-04
0.15000338E+02 0.14257425E-07 0.29639200E-08 -.22715670E-04
0.15000346E+02 0.14072409E-07 0.29638983E-08 -.22066282E-04
0.15000350E+02 0.13985852E-07 0.29638875E-08 -.21857981E-04
0.15000362E+02 0.12102949E-07 0.29638549E-08 -.16082300E-04
0.15000379E+02 0.13658085E-07 0.29638116E-08 -.20794916E-04
0.15000373E+02 0.13571453E-07 0.29638251E-08 -.20508803E-04
0.15000379E+02 0.13429237E-07 0.29638116E-08 -.20055211E-04
0.15000387E+02 0.13255422E-07 0.29637885E-08 -.19497718E-04
0.15000392E+02 0.13173950E-07 0.29637770E-08 -.19245805E-04
0.15000405E+02 0.11407292E-07 0.29637424E-08 -.14190868E-04
0.15000422E+02 0.12859046E-07 0.29636963E-08 -.18337914E-04
0.15000416E+02 0.12784848E-07 0.29637107E-08 -.18074808E-04
0.15000422E+02 0.12652571E-07 0.29636963E-08 -.17685297E-04
0.15000431E+02 0.12489039E-07 0.29636717E-08 -.17228036E-04
0.15000436E+02 0.12412029E-07 0.29636594E-08 -.16969458E-04
0.15000450E+02 0.10748920E-07 0.29636225E-08 -.12494581E-04
0.15000468E+02 0.12113051E-07 0.29635733E-08 -.16122651E-04
0.15000462E+02 0.12046259E-07 0.29635887E-08 -.15933217E-04
0.15000468E+02 0.11922153E-07 0.29635733E-08 -.15582576E-04
0.15000478E+02 0.11768708E-07 0.29635471E-08 -.15155290E-04
0.15000483E+02 0.11696719E-07 0.29635340E-08 -.14948851E-04
0.15000498E+02 0.10137189E-07 0.29634947E-08 -.10969265E-04
0.15000517E+02 0.11421070E-07 0.29634423E-08 -.14223613E-04
0.15000511E+02 0.11354387E-07 0.29634587E-08 -.14041981E-04
0.15000517E+02 0.11237217E-07 0.29634423E-08 -.13735316E-04
0.15000528E+02 0.11093346E-07 0.29634144E-08 -.13369274E-04
0.15000533E+02 0.11025724E-07 0.29634005E-08 -.13163988E-04
0.15000549E+02 0.95639245E-08 0.29633587E-08 -.96788061E-05
0.15000570E+02 0.10763611E-07 0.29633030E-08 -.12509970E-04
0.15000563E+02 0.10704596E-07 0.29633204E-08 -.12367476E-04
0.15000570E+02 0.10595326E-07 0.29633030E-08 -.12108441E-04
0.15000581E+02 0.10460164E-07 0.29632733E-08 -.11756516E-04
0.15000586E+02 0.10397002E-07 0.29632584E-08 -.11604245E-04
0.15000603E+02 0.90248297E-08 0.29632139E-08 -.85078598E-05
0.15000626E+02 0.10156167E-07 0.29631545E-08 -.11016179E-04
0.15000619E+02 0.10096095E-07 0.29631730E-08 -.10885928E-04
0.15000626E+02 0.99928607E-08 0.29631545E-08 -.10647016E-04
0.15000637E+02 0.98662379E-08 0.29631228E-08 -.10360375E-04
0.15000643E+02 0.98067616E-08 0.29631070E-08 -.10202891E-04
0.15000661E+02 0.85204192E-08 0.29630596E-08 -.74642647E-05
0.15000685E+02 0.95792259E-08 0.29629963E-08 -.96935388E-05
0.15000678E+02 0.95250815E-08 0.29630161E-08 -.95729664E-05
0.15000685E+02 0.94286701E-08 0.29629963E-08 -.93730595E-05
0.15000698E+02 0.93098987E-08 0.29629626E-08 -.91142709E-05
0.15000704E+02 0.92542021E-08 0.29629457E-08 -.89848928E-05
0.15000723E+02 0.80476817E-08 0.29628952E-08 -.65483944E-05
0.15000748E+02 0.90440344E-08 0.29628278E-08 -.85194339E-05
0.15000740E+02 0.89906606E-08 0.29628488E-08 -.84336827E-05
0.15000748E+02 0.88995811E-08 0.29628278E-08 -.82244204E-05
0.15000762E+02 0.87888540E-08 0.29627919E-08 -.80082492E-05
0.15000769E+02 0.87367646E-08 0.29627740E-08 -.78954328E-05
0.15000789E+02 0.76105278E-08 0.29627203E-08 -.57408024E-05
0.15000816E+02 0.85416335E-08 0.29626487E-08 -.74955135E-05
0.15000807E+02 0.84910084E-08 0.29626711E-08 -.74094860E-05
0.15000816E+02 0.84059032E-08 0.29626487E-08 -.72321575E-05
0.15000830E+02 0.83023362E-08 0.29626106E-08 -.70256916E-05
0.15000837E+02 0.82538790E-08 0.29625916E-08 -.69305573E-05
0.15000859E+02 0.72023185E-08 0.29625344E-08 -.50348093E-05
0.15000887E+02 0.80729907E-08 0.29624583E-08 -.65821161E-05
0.15000878E+02 0.80246116E-08 0.29624821E-08 -.64997283E-05
0.15000887E+02 0.79450324E-08 0.29624583E-08 -.63475386E-05
0.15000903E+02 0.78480898E-08 0.29624176E-08 -.61638446E-05
0.15000910E+02 0.78027747E-08 0.29623973E-08 -.60813215E-05
0.15000933E+02 0.68187409E-08 0.29623364E-08 -.44088006E-05
0.15000964E+02 0.76345953E-08 0.29622552E-08 -.57756816E-05
0.15000954E+02 0.75885157E-08 0.29622806E-08 -.57046563E-05
0.15000964E+02 0.75138507E-08 0.29622552E-08 -.55707938E-05
0.15000980E+02 0.74230806E-08 0.29622118E-08 -.54047380E-05
0.15000988E+02 0.73807394E-08 0.29621902E-08 -.53323621E-05
0.15001013E+02 0.64600951E-08 0.29621252E-08 -.38478128E-05
0.15001045E+02 0.72254224E-08 0.29620385E-08 -.50753531E-05
0.15001035E+02 0.71808533E-08 0.29620656E-08 -.50080838E-05
0.15001045E+02 0.71106130E-08 0.29620385E-08 -.48783270E-05
0.15001062E+02 0.70258854E-08 0.29619923E-08 -.47375064E-05
0.15001071E+02 0.69862731E-08 0.29619692E-08 -.46732164E-05
0.15001097E+02 0.61262619E-08 0.29619000E-08 -.33539064E-05
0.15001132E+02 0.68429744E-08 0.29618076E-08 -.44458718E-05
0.15001121E+02 0.68001685E-08 0.29618365E-08 -.43760119E-05
0.15001132E+02 0.67346148E-08 0.29618076E-08 -.42744087E-05
0.15001150E+02 0.66553630E-08 0.29617583E-08 -.41525206E-05
0.15001160E+02 0.66182796E-08 0.29617336E-08 -.40912812E-05
0.15001188E+02 0.58141357E-08 0.29616597E-08 -.29207866E-05
0.15001225E+02 0.64852600E-08 0.29615611E-08 -.38918693E-05
0.15001213E+02 0.64448855E-08 0.29615919E-08 -.38317649E-05
0.15001225E+02 0.63834612E-08 0.29615611E-08 -.37349185E-05
0.15001244E+02 0.63095973E-08 0.29615085E-08 -.36316838E-05
0.15001254E+02 0.62749622E-08 0.29614822E-08 -.35791543E-05
0.15001284E+02 0.55247645E-08 0.29614034E-08 -.25399673E-05
0.15001324E+02 0.61529005E-08 0.29612982E-08 -.34003258E-05
0.15001311E+02 0.61137849E-08 0.29613311E-08 -.33446438E-05
0.15001324E+02 0.60563646E-08 0.29612982E-08 -.32612417E-05
0.15001345E+02 0.59875247E-08 0.29612421E-08 -.31658725E-05
0.15001355E+02 0.59553694E-08 0.29612140E-08 -.31187194E-05
0.15001387E+02 0.52573953E-08 0.29611298E-08 -.22046958E-05
0.15001429E+02 0.58428812E-08 0.29610176E-08 -.29642800E-05
0.15001416E+02 0.58058346E-08 0.29610527E-08 -.29140811E-05
0.15001429E+02 0.57522794E-08 0.29610176E-08 -.28420936E-05
0.15001452E+02 0.56881162E-08 0.29609576E-08 -.27593886E-05
0.15001463E+02 0.56581351E-08 0.29609276E-08 -.27179491E-05
0.15001497E+02 0.50075389E-08 0.29608376E-08 -.19098377E-05
0.15001542E+02 0.55548849E-08 0.29607176E-08 -.25802989E-05
0.15001528E+02 0.55192940E-08 0.29607551E-08 -.25326488E-05
0.15001542E+02 0.54693482E-08 0.29607176E-08 -.24744359E-05
0.15001566E+02 0.54094852E-08 0.29606533E-08 -.23915835E-05
0.15001578E+02 0.53818087E-08 0.29606211E-08 -.23650455E-05
0.15001615E+02 0.47758915E-08 0.29605246E-08 -.16414156E-05
0.15001663E+02 0.52914036E-08 0.29603960E-08 -.22432616E-05
0.15001648E+02 0.52534916E-08 0.29604362E-08 -.22015033E-05
0.15001663E+02 0.52061097E-08 0.29603960E-08 -.21456164E-05
0.15001689E+02 0.51506379E-08 0.29603273E-08 -.20747007E-05
0.15001702E+02 0.51249645E-08 0.29602930E-08 -.20473876E-05
0.15001740E+02 0.45639350E-08 0.29601899E-08 -.14094244E-05
0.15001792E+02 0.50421112E-08 0.29600525E-08 -.19479597E-05
0.15001776E+02 0.50067592E-08 0.29600954E-08 -.19081394E-05
0.15001792E+02 0.49627636E-08 0.29600525E-08 -.18539347E-05
0.15001820E+02 0.49114690E-08 0.29599790E-08 -.17923809E-05
0.15001834E+02 0.48877377E-08 0.29599422E-08 -.17695583E-05
0.15001875E+02 0.43688993E-08 0.29598319E-08 -.12077259E-05
0.15001931E+02 0.48132008E-08 0.29596849E-08 -.16829549E-05
0.15001913E+02 0.47789962E-08 0.29597308E-08 -.16438983E-05
0.15001931E+02 0.47382024E-08 0.29596849E-08 -.15983187E-05
0.15001960E+02 0.46907057E-08 0.29596059E-08 -.15453069E-05
0.15001975E+02 0.46687296E-08 0.29595664E-08 -.15232778E-05
0.15002020E+02 0.41887109E-08 0.29594480E-08 -.10271764E-05
0.15002079E+02 0.46015102E-08 0.29592901E-08 -.14509664E-05
0.15002061E+02 0.45688869E-08 0.29593394E-08 -.14150676E-05
0.15002079E+02 0.45309375E-08 0.29592901E-08 -.13733818E-05
0.15002111E+02 0.44870734E-08 0.29592053E-08 -.13298569E-05
0.15002127E+02 0.44667052E-08 0.29591628E-08 -.13066478E-05
0.15002175E+02 0.40236120E-08 0.29590355E-08 -.86981741E-06
0.15002239E+02 0.44056073E-08 0.29588659E-08 -.12458741E-05
0.15002219E+02 0.43753029E-08 0.29589189E-08 -.12146294E-05
0.15002239E+02 0.43401590E-08 0.29588659E-08 -.11749679E-05
0.15002273E+02 0.42998007E-08 0.29587746E-08 -.11390770E-05
0.15002290E+02 0.42810085E-08 0.29587290E-08 -.11199931E-05
0.15002342E+02 0.38727371E-08 0.29585921E-08 -.72858883E-06
0.15002411E+02 0.42286763E-08 0.29584097E-08 -.10684396E-05
0.15002389E+02 0.41979124E-08 0.29584667E-08 -.10347402E-05
0.15002411E+02 0.41652636E-08 0.29584097E-08 -.10045651E-05
0.15002448E+02 0.41281138E-08 0.29583115E-08 -.96748936E-06
0.15002466E+02 0.41110814E-08 0.29582623E-08 -.95238957E-06
0.15002521E+02 0.37372130E-08 0.29581150E-08 -.60855735E-06
0.15002595E+02 0.40665609E-08 0.29579186E-08 -.91024036E-06
0.15002572E+02 0.40358698E-08 0.29579800E-08 -.88197473E-06
0.15002595E+02 0.40053607E-08 0.29579186E-08 -.85157575E-06
0.15002635E+02 0.39714377E-08 0.29578128E-08 -.82113319E-06
0.15002655E+02 0.39558405E-08 0.29577599E-08 -.80524199E-06
0.15002715E+02 0.36148165E-08 0.29576013E-08 -.50520329E-06
0.15002795E+02 0.39164094E-08 0.29573897E-08 -.76951658E-06
0.15002770E+02 0.38880333E-08 0.29574558E-08 -.74548761E-06
0.15002795E+02 0.38600879E-08 0.29573897E-08 -.71869124E-06
0.15002838E+02 0.38291526E-08 0.29572754E-08 -.69273103E-06
0.15002859E+02 0.38149420E-08 0.29572183E-08 -.67911206E-06
0.15002924E+02 0.35041140E-08 0.29570469E-08 -.41307565E-06
0.15003010E+02 0.37825581E-08 0.29568183E-08 -.64936546E-06
0.15002983E+02 0.37542639E-08 0.29568898E-08 -.62483218E-06
0.15003010E+02 0.37285218E-08 0.29568183E-08 -.60203622E-06
0.15003056E+02 0.37004382E-08 0.29566945E-08 -.57793652E-06
0.15003080E+02 0.36876611E-08 0.29566326E-08 -.56741100E-06
0.15003150E+02 0.34062681E-08 0.29564469E-08 -.33436159E-06
0.15003243E+02 0.36621490E-08 0.29561992E-08 -.54651914E-06
0.15003214E+02 0.36337073E-08 0.29562766E-08 -.52191994E-06
0.15003243E+02 0.36098951E-08 0.29561992E-08 -.50240458E-06
0.15003294E+02 0.35844056E-08 0.29560646E-08 -.48030881E-06
0.15003319E+02 0.35729219E-08 0.29559973E-08 -.47006513E-06
0.15003395E+02 0.33189098E-08 0.29557953E-08 -.26599537E-06
0.15003497E+02 0.35529318E-08 0.29555260E-08 -.45438056E-06
0.15003465E+02 0.35253971E-08 0.29556102E-08 -.43137411E-06
0.15003497E+02 0.35035795E-08 0.29555260E-08 -.41370370E-06
0.15003552E+02 0.34806745E-08 0.29553791E-08 -.39542609E-06
0.15003580E+02 0.34703605E-08 0.29553057E-08 -.38692683E-06
0.15003663E+02 0.32421687E-08 0.29550853E-08 -.20772274E-06
0.15003774E+02 0.34564027E-08 0.29547916E-08 -.37526195E-06
0.15003739E+02 0.34288935E-08 0.29548834E-08 -.35363542E-06
0.15003774E+02 0.34088456E-08 0.29547916E-08 -.33781275E-06
0.15003834E+02 0.33883880E-08 0.29546309E-08 -.32187197E-06
0.15003864E+02 0.33792452E-08 0.29545506E-08 -.31444072E-06
0.15003955E+02 0.31761907E-08 0.29543097E-08 -.15893623E-06
0.15004076E+02 0.33704881E-08 0.29539884E-08 -.30758415E-06
0.15004039E+02 0.33435369E-08 0.29540888E-08 -.28619830E-06
0.15004076E+02 0.33253227E-08 0.29539884E-08 -.27236423E-06
0.15004143E+02 0.33071685E-08 0.29538117E-08 -.25831425E-06
0.15004176E+02 0.32991450E-08 0.29537233E-08 -.25238181E-06
0.15004276E+02 0.31196779E-08 0.29534582E-08 -.11796587E-06
0.15004410E+02 0.32956951E-08 0.29531047E-08 -.25008073E-06
0.15004368E+02 0.32688346E-08 0.29532152E-08 -.22954845E-06
0.15004410E+02 0.32521863E-08 0.29531047E-08 -.21683396E-06
0.15004483E+02 0.32362009E-08 0.29529093E-08 -.20493818E-06
0.15004520E+02 0.32291948E-08 0.29528115E-08 -.19943777E-06
0.15004631E+02 0.30720029E-08 0.29525184E-08 -.83924289E-07
0.15004778E+02 0.32301046E-08 0.29521276E-08 -.20057722E-06
0.15004732E+02 0.32039994E-08 0.29522497E-08 -.18087998E-06
0.15004778E+02 0.31889820E-08 0.29521276E-08 -.17012189E-06
0.15004860E+02 0.31750210E-08 0.29519101E-08 -.15953956E-06
0.15004901E+02 0.31690176E-08 0.29518013E-08 -.15523137E-06
0.15005024E+02 0.30326905E-08 0.29514751E-08 -.56746312E-07
0.15005189E+02 0.31744965E-08 0.29510402E-08 -.15972213E-06
0.15005137E+02 0.31485290E-08 0.29511761E-08 -.14082260E-06
0.15005189E+02 0.31349023E-08 0.29510402E-08 -.13073383E-06
0.15005281E+02 0.31228759E-08 0.29507965E-08 -.12211031E-06
0.15005327E+02 0.31177552E-08 0.29506747E-08 -.11833487E-06
0.15005465E+02 0.30009993E-08 0.29503091E-08 -.35234516E-07
0.15005649E+02 0.31268415E-08 0.29498219E-08 -.12559886E-06
0.15005591E+02 0.31016111E-08 0.29499741E-08 -.10713415E-06
0.15005649E+02 0.30894481E-08 0.29498219E-08 -.98395609E-07
0.15005753E+02 0.30792018E-08 0.29495461E-08 -.91339003E-07
0.15005805E+02 0.30749053E-08 0.29494082E-08 -.88422587E-07
0.15005961E+02 0.29760305E-08 0.29489946E-08 -.18702717E-07
0.15006169E+02 0.30877275E-08 0.29484432E-08 -.98148896E-07
0.15006104E+02 0.30627120E-08 0.29486155E-08 -.80154934E-07
0.15006169E+02 0.30517846E-08 0.29484432E-08 -.72445583E-07
0.15006288E+02 0.30431632E-08 0.29481282E-08 -.66410446E-07
0.15006348E+02 0.30396605E-08 0.29479707E-08 -.64103952E-07
0.15006526E+02 0.29575158E-08 0.29474983E-08 -.69009008E-08
0.15006764E+02 0.30553435E-08 0.29468685E-08 -.76070920E-07
0.15006690E+02 0.30309803E-08 0.29470653E-08 -.58567633E-07
0.15006764E+02 0.30212703E-08 0.29468685E-08 -.51810397E-07
0.15006902E+02 0.30141258E-08 0.29465037E-08 -.47016136E-07
0.15006971E+02 0.30112974E-08 0.29463213E-08 -.45258262E-07
0.15007178E+02 0.29439328E-08 0.29457742E-08 0.12655790E-08
0.15007454E+02 0.30295375E-08 0.29450449E-08 -.58950772E-07
0.15007368E+02 0.30056775E-08 0.29452728E-08 -.41954339E-07
0.15007454E+02 0.29970322E-08 0.29450449E-08 -.36052188E-07
0.15007616E+02 0.29911889E-08 0.29446164E-08 -.32285727E-07
0.15007697E+02 0.29889541E-08 0.29444021E-08 -.30863656E-07
0.15007940E+02 0.29347056E-08 0.29437595E-08 0.62025664E-08
0.15008264E+02 0.30089344E-08 0.29429029E-08 -.45902572E-07
0.15008163E+02 0.29859019E-08 0.29431706E-08 -.29568714E-07
0.15008264E+02 0.29782335E-08 0.29429029E-08 -.24403843E-07
0.15008458E+02 0.29735044E-08 0.29423909E-08 -.21479725E-07
0.15008555E+02 0.29717774E-08 0.29421350E-08 -.20460117E-07
0.15008845E+02 0.29286197E-08 0.29413672E-08 0.87396274E-08
0.15009233E+02 0.29933931E-08 0.29403439E-08 -.36763994E-07
0.15009112E+02 0.29707878E-08 0.29406636E-08 -.20775809E-07
0.15009233E+02 0.29639005E-08 0.29403439E-08 -.16251549E-07
0.15009469E+02 0.29600593E-08 0.29397200E-08 -.14012236E-07
0.15009588E+02 0.29587341E-08 0.29394081E-08 -.13305331E-07
0.15009942E+02 0.29243658E-08 0.29384725E-08 0.96506463E-08
0.15010415E+02 0.29819647E-08 0.29372256E-08 -.30914172E-07
0.15010267E+02 0.29593293E-08 0.29376152E-08 -.14936528E-07
0.15010415E+02 0.29529872E-08 0.29372256E-08 -.10824338E-07
0.15010709E+02 0.29497976E-08 0.29364486E-08 -.91752577E-08
0.15010857E+02 0.29487495E-08 0.29360602E-08 -.87033718E-08
0.15011299E+02 0.29206490E-08 0.29348953E-08 0.97217117E-08
0.15011888E+02 0.29742522E-08 0.29333428E-08 -.28199548E-07
0.15011704E+02 0.29505309E-08 0.29338278E-08 -.11458275E-07
0.15011888E+02 0.29443975E-08 0.29333428E-08 -.75796297E-08
0.15012264E+02 0.29415468E-08 0.29323524E-08 -.63005594E-08
0.15012452E+02 0.29406626E-08 0.29318573E-08 -.60334587E-08
0.15013016E+02 0.29158422E-08 0.29303725E-08 0.99350550E-08
0.15013769E+02 0.29713152E-08 0.29283941E-08 -.29548512E-07
0.15013534E+02 0.29435029E-08 0.29290122E-08 -.99259192E-08
0.15013769E+02 0.29369698E-08 0.29283941E-08 -.58760025E-08
0.15014263E+02 0.29340645E-08 0.29270943E-08 -.47618649E-08
0.15014510E+02 0.29332316E-08 0.29264447E-08 -.46447194E-08
0.15015252E+02 0.29082376E-08 0.29244965E-08 0.11049858E-07
0.15016241E+02 0.29756796E-08 0.29219011E-08 -.37045543E-07
0.15015932E+02 0.29373195E-08 0.29227119E-08 -.99822793E-08
0.15016241E+02 0.29295394E-08 0.29219011E-08 -.52140148E-08
0.15016953E+02 0.29258242E-08 0.29200323E-08 -.39471935E-08
0.15017310E+02 0.29249821E-08 0.29190984E-08 -.40092861E-08
0.15018379E+02 0.28941698E-08 0.29162983E-08 0.14997758E-07
0.15019804E+02 0.30044628E-08 0.29125691E-08 -.63352324E-07
0.15019358E+02 0.29310409E-08 0.29137340E-08 -.11803907E-07
0.15019804E+02 0.29210572E-08 0.29125691E-08 -.57707880E-08
0.15020657E+02 0.29161302E-08 0.29103371E-08 -.39321642E-08
0.15021084E+02 0.29154327E-08 0.29092218E-08 -.42140159E-08
0.15022365E+02 0.28769723E-08 0.29058783E-08 0.19468269E-07
0.15024072E+02 0.30384817E-08 0.29014262E-08 -.94756736E-07
0.15023539E+02 0.29221314E-08 0.29028167E-08 -.13118784E-07
0.15024072E+02 0.29127023E-08 0.29014262E-08 -.76276927E-08
0.15024863E+02 0.29066732E-08 0.28993676E-08 -.49420920E-08
0.15025258E+02 0.29060467E-08 0.28983388E-08 -.52099478E-08
0.15026444E+02 0.28613711E-08 0.28952547E-08 0.22730717E-07
0.15028025E+02 0.30398497E-08 0.28911477E-08 -.10251910E-06
0.15027531E+02 0.29152195E-08 0.28924305E-08 -.15397143E-07
0.15028025E+02 0.29027746E-08 0.28911477E-08 -.78494685E-08
0.15028784E+02 0.28968154E-08 0.28891774E-08 -.51583317E-08
0.15029163E+02 0.28961342E-08 0.28881927E-08 -.53433442E-08
0.15030302E+02 0.28518736E-08 0.28852408E-08 0.22299179E-07
0.15031821E+02 0.30222045E-08 0.28813095E-08 -.96860583E-07
